trailingPegRatio,ticker,phone,longBusinessSummary,companyOfficers,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,yield,totalAssets,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,fiftyDayAverage,twoHundredDayAverage,navPrice,currency,tradeable,category,ytdReturn,beta3Year,fundFamily,fundInceptionDate,legalType,threeYearAverageReturn,fiveYearAverageReturn,quoteType,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendYield,trailingThreeMonthReturns,trailingThreeMonthNavReturns,netAssets,shortName,longName,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,netExpenseRatio,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,marketState,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,trailingPE,trailingAnnualDividendRate,trailingAnnualDividendYield,epsTrailingTwelveMonths,ipoExpectedDate,dividendDate,address1,address2,city,state,zip,country,industry,industryKey,sector,sectorKey,profitMargins,52WeekChange,SandP52WeekChange,currentPrice,recommendationKey,grossMargins,ebitdaMargins,operatingMargins,fax,website,sharesOutstanding,marketCap,priceToBook,financialCurrency,bookValue,earningsTimestampStart,earningsTimestampEnd,displayName,forwardPE,epsForward,lastDividendValue,lastDividendDate,heldPercentInsiders,heldPercentInstitutions,isEarningsDateEstimate,error
,BILT,,"Under normal circumstances, the fund will invest at least 80% of its net assets, plus any borrowings for investment purposes, in the equity securities of infrastructure-related companies or derivatives that provide investment exposure to such securities or to one or more market risk factors associated with such securities. The fund is non-diversified.",[],[],86400.0,2.0,26.3054,26.265,26.09,26.27,26.3054,26.265,26.09,26.27,3744.0,3744.0,3631.0,5810.0,5810.0,26.11,26.15,600.0,500.0,,18628406.0,25.02,26.633,26.633,25.02,26.03192,25.807745,26.40034,USD,False,Infrastructure,,0.0,iShares,1753747200.0,Exchange Traded Fund,,,ETF,BILT,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1753968600000.0,-0.18540001,26.09 - 26.27,Cboe US,3631.0,1.1000004,0.043964844,25.02 - 26.633,-0.5129986,-0.019261764,4.7090173,,,,18628406.0,iShares Infrastructure Active E,iShares Infrastructure Active ETF,0.08808136,0.0033835906,0.31225586,0.012099308,0.6,15.0,0.0,False,REGULAR,1764705059.0,BTS,finmb_1943728272,America/New_York,EST,-18000000.0,us_market,False,-0.7047983,26.12,19.284718,,,1.3544405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BILZ,,"The fund invests 100% of its total assets in (i) cash, (ii) U.S. government securities, such as U.S. Treasury bills, notes, and other obligations issued by, or guaranteed as to principal and interest by, the U.S. government (including its agencies and instrumentalities), and (iii) repurchase agreements that are collateralized fully by such U.S. government securities or cash.",[],[],86400.0,2.0,100.735,100.76,100.75,100.7699,100.735,100.76,100.75,100.7699,177882.0,177882.0,211742.0,213990.0,213990.0,100.76,100.77,1400.0,4500.0,0.043,910831040.0,100.73,101.27,106.62,100.04,100.97584,101.02737,101.02,USD,False,Ultrashort Bond,3.16638,0.0,PIMCO,1687305600.0,Exchange Traded Fund,,,ETF,BILZ,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1687440600000.0,0.029502869,100.75 - 100.7699,NYSEArca,211742.0,0.034500122,0.00034250095,100.73 - 101.27,-0.50549316,-0.0049915393,-0.1437366,4.3,1.09448,1.09448,910831040.0,PIMCO Ultra Short Government Ac,PIMCO Ultra Short Government Active Exchange-Traded Fund,-0.21133423,-0.0020929188,-0.26286316,-0.0026019006,0.14,15.0,0.0,False,REGULAR,1764707308.0,PCX,finmb_204665843,America/New_York,EST,-18000000.0,us_market,False,0.029288536,100.7645,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BINC,,"Under normal market conditions, the fund will invest in a combination of fixed-income securities, including, but not limited to: high yield securities; obligations issued or guaranteed by the U.S. government, its agencies or instrumentalities; mortgage-backed securities issued or guaranteed by the U.S. government or its agencies or instrumentalities. The fund is non-diversified.",[],[],86400.0,2.0,52.92,52.92,52.9,52.97,52.92,52.92,52.9,52.97,1409600.0,1409600.0,1923092.0,1514480.0,1514480.0,52.96,52.97,3600.0,5800.0,0.0619,12889461760.0,50.84,53.51,53.565,49.54,53.1772,52.63845,53.22219,USD,False,Multisector Bond,6.15609,0.0,iShares,1684454400.0,Exchange Traded Fund,,,ETF,BINC,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1684848600000.0,0.04450226,52.9 - 52.97,NYSEArca,1923092.0,2.1245003,0.041787967,50.84 - 53.51,-0.5454979,-0.010194317,0.3412962,6.19,2.1968,2.1968,12889461800.0,iShares Flexible Income Active ,iShares Flexible Income Active ETF,-0.21269989,-0.0039998326,0.3260498,0.0061941375,0.4,15.0,0.0,False,REGULAR,1764707315.0,PCX,finmb_1829362433,America/New_York,EST,-18000000.0,us_market,False,0.08409346,52.9645,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BINV,,The fund is an actively managed exchange-traded fund (“ETF”) that seeks to attain its investment objective by investing primarily in equity securities of foreign companies. The fund typically invests in foreign companies with market capitalizations (market value of publicly traded equity securities) greater than $5 billion at the time of purchase.,[],[],86400.0,2.0,39.53,39.65,39.32,39.49,39.53,39.65,39.32,39.49,24654.0,24654.0,44541.0,94010.0,94010.0,39.37,39.52,1100.0,1200.0,0.0208,303202784.0,28.926,40.24,40.24,24.66,38.79036,36.02516,39.145,USD,False,Foreign Large Value,31.08125,0.0,Brandes,1696291200.0,Exchange Traded Fund,,,ETF,BINV,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1696512600000.0,-0.11000061,39.32 - 39.49,Cboe US,44541.0,10.493998,0.36278772,28.926 - 40.24,-0.8200035,-0.02037782,28.930199,2.08,8.00136,8.00136,303202784.0,Brandes International ETF,Brandes International ETF,0.6296387,0.016231833,3.3948364,0.094235145,0.7,15.0,0.0,False,REGULAR,1764706331.0,BTS,finmb_1844491906,America/New_York,EST,-18000000.0,us_market,False,-0.27827123,39.42,17.215237,0.0,0.0,2.2898319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BIS,,"The fund invests in financial instruments that ProShare Advisors believes, in combination, should produce daily returns consistent with the Daily Target. The index is designed to measure the performance of a set of Nasdaq-listed biotechnology and pharmaceutical companies. Under normal circumstances, the fund will obtain inverse leveraged exposure to at least 80% of its total assets in components of the index or in instruments with similar economic characteristics. The fund is non-diversified.",[],[],86400.0,2.0,9.6,9.61,9.55,9.7374,9.6,9.61,9.55,9.7374,5079.0,5079.0,13720.0,24960.0,24960.0,9.6,9.75,2.0,2.0,0.045900002,2370930.0,9.17,25.87,6849.6,9.17,11.3868,15.69245,11.2827,USD,False,Trading--Inverse Equity,-26.32168,-1.64,ProShares,1270512000.0,Exchange Traded Fund,-0.2114984,-0.16532579,ETF,BIS,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1270819800000.0,0.13739967,9.55 - 9.7374,NasdaqGM,13720.0,0.5674,0.06187568,9.17 - 25.87,-16.1326,-0.6236026,-41.06487,4.59,-25.1193,-25.1193,2370930.0,ProShares UltraShort Nasdaq Bio,ProShares UltraShort Nasdaq Biotechnology,-1.6493998,-0.14485191,-5.9550495,-0.379485,0.95,15.0,0.0,False,REGULAR,1764694313.0,NGM,finmb_100661536,America/New_York,EST,-18000000.0,us_market,False,1.4312465,9.7374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BITB,,"In seeking to achieve its investment objective, the will trust will hold bitcoin and accrue the sponsor’s management fee (the “Sponsor Fee”) in U.S. dollars. The trust will value its bitcoin holdings, net assets and the shares daily based on the BRRNY. It is passively managed and does not pursue active management investment strategies, and the Sponsor does not actively manage the bitcoin held by the trust.",[],[],86400.0,2.0,46.47,48.23,48.05,50.175,46.47,48.23,48.05,50.175,2706621.0,2706621.0,2468753.0,4083160.0,4083160.0,49.83,49.84,100.0,300.0,0.0,4616528384.0,41.17,68.74,68.74,21.05,57.869,56.24785,60.26,USD,False,Digital Assets,21.53294,0.0,Bitwise Investments,1704844800.0,Exchange Traded Fund,,,ETF,BITB,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1704983400000.0,3.0499992,48.05 - 50.175,NYSEArca,2468753.0,8.350002,0.20281765,41.17 - 68.74,-19.219997,-0.2796043,-10.857469,0.0,6.08345,6.08345,4616528400.0,Bitwise Bitcoin ETF,Bitwise Bitcoin ETF,-8.348999,-0.14427412,-6.727848,-0.119610764,0.2,15.0,0.0,False,REGULAR,1764707333.0,PCX,finmb_597932953,America/New_York,EST,-18000000.0,us_market,False,6.5633726,49.52,,,,,2024-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BITC,,"The fund seeks to achieve its investment objective through managed exposure to bitcoin futures contracts (“bitcoin futures contracts”) and investments in U.S. Treasury securities. Under normal market conditions, it will invest at least 80% of its assets in Bitcoin Futures Contracts and U.S. Treasury securities. For purposes of compliance with this investment policy, derivative contracts (such as Bitcoin Futures Contracts) will be valued at their notional value. The fund is non-diversified.",[],[],86400.0,2.0,40.7872,40.88,40.72,40.8176,40.7872,40.88,40.72,40.8176,7623.0,7623.0,9215.0,12930.0,12930.0,40.75,40.87,100.0,100.0,0.44599998,19264888.0,38.57,79.48,79.48,20.37,42.5442,45.099064,42.117,USD,False,Digital Assets,-4.52228,0.0,Bitwise Investments,1679270400.0,Exchange Traded Fund,,,ETF,BITC,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1679405400000.0,0.030399323,40.72 - 40.8176,NYSEArca,9215.0,2.2476006,0.058273286,38.57 - 79.48,-38.662403,-0.48644188,-41.96004,44.6,-0.08817,-0.08817,19264888.0,Bitwise Trendwise Bitcoin and T,Bitwise Trendwise Bitcoin and Treasuries Rotation Strategy ETF,-1.7266006,-0.04058369,-4.2814636,-0.09493464,0.9,15.0,0.0,False,REGULAR,1764698704.0,PCX,finmb_1816176494,America/New_York,EST,-18000000.0,us_market,False,0.074531525,40.8176,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BITI,,"The fund invests in financial instruments that ProShare Advisors believes, in combination, should produce daily returns consistent with the daily target. It seeks to benefit from decreases in the price of bitcoin futures contracts for a single day. The index is designed to measure the performance of a single bitcoin traded in USD and seeks to provide a proxy for the bitcoin market. It is non-diversified.",[],[],86400.0,2.0,23.92,23.04,22.0,23.1003,23.92,23.04,22.0,23.1003,4534240.0,4534240.0,2565022.0,3414130.0,3414130.0,22.17,22.18,7500.0,9700.0,0.0256,69756632.0,16.575,28.23,228.05,8.06,19.7702,20.8472,18.8623,USD,False,Trading--Miscellaneous,-22.47879,-32.77,ProShares,1655769600.0,Exchange Traded Fund,-0.5310917,,ETF,BITI,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1655818200000.0,-1.5900002,22.0 - 23.1003,NYSEArca,2565022.0,5.754999,0.34720957,16.575 - 28.23,-5.8999996,-0.2089975,1.098907,2.56,-6.25248,-6.25248,69756632.0,ProShares Short Bitcoin ETF,ProShares Short Bitcoin ETF,2.5597992,0.12947765,1.4827995,0.071127035,1.01,15.0,0.0,False,REGULAR,1764707333.0,PCX,finmb_1778087874,America/New_York,EST,-18000000.0,us_market,False,-6.6471577,22.33,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BITO,,The fund adviser seeks to achieve its investment objective primarily through managed exposure to bitcoin futures contracts. The fund does not invest directly in bitcoin. The fund adviser will generally hold its bitcoin futures contracts during periods in which the value of bitcoin and bitcoin futures are flat or declining as well as during periods in which the value of bitcoin or bitcoin futures is rising. It is non-diversified.,[],[],86400.0,2.0,12.63,13.11,13.0735,13.66,12.63,13.11,13.0735,13.66,29668045.0,29668045.0,22172757.0,30960180.0,30960180.0,13.55,13.56,27400.0,52000.0,0.5388,2883934208.0,12.394,27.88,44.29,9.48,17.332,19.7729,18.2686,USD,False,Digital Assets,17.38601,0.0,ProShares,1634515200.0,Exchange Traded Fund,0.6990545,,ETF,BITO,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1634736600000.0,0.84500027,13.0735 - 13.66,NYSEArca,22172757.0,1.0810003,0.08721965,12.394 - 27.88,-14.404999,-0.5166786,-48.80422,53.88,5.09359,5.09359,2883934210.0,ProShares Bitcoin ETF,ProShares Bitcoin ETF,-3.8570004,-0.22253636,-6.2978992,-0.31851166,0.95,15.0,0.0,False,REGULAR,1764707333.0,PCX,finmb_1679448790,America/New_York,EST,-18000000.0,us_market,False,6.690422,13.475,,0.0,0.0,,2021-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BITS,+1 8884938631,"The fund is an actively managed ETF that seeks to achieve its investment objective by investing directly or indirectly in equity securities of U.S. and non-U.S. “Blockchain Companies” and in long positions in U.S. listed bitcoin futures contracts. Under normal circumstances, the fund will invest at least 80% of its net assets, plus the amount of any borrowings for investment purposes, in Blockchain Companies and in long positions on U.S. listed Bitcoin Futures contracts. It is non-diversified.",[],[],86400.0,2.0,81.406,84.12,83.215,84.645,81.406,84.12,83.215,84.645,3557.0,3557.0,5455.0,9880.0,9880.0,83.46,84.1,3.0,3.0,0.202,43365716.0,45.63,118.78,118.78,18.69,98.91956,75.88561,111.14,USD,False,Digital Assets,45.56711,0.0,Global X Funds,1636934400.0,Exchange Traded Fund,0.8551924,,ETF,BITS,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1637073000000.0,3.1440048,83.215 - 84.645,NasdaqGM,5455.0,38.920002,0.85294765,45.63 - 118.78,-34.229996,-0.28817979,-16.20093,20.2,33.9086,33.9086,43365716.0,Global X Blockchain & Bitcoin S,Global X Blockchain & Bitcoin Strategy ETF,-14.36956,-0.1452651,8.664391,0.11417699,0.65,15.0,0.0,False,REGULAR,1764697963.0,NGM,finmb_1681543717,America/New_York,EST,-18000000.0,us_market,False,3.8621292,84.55,14.922422,,,5.6659703,2021-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BITU,,"The index is designed to measure the performance of a single bitcoin traded in USD and seeks to provide a proxy for the bitcoin market. Under normal circumstances, the fund will invest at least 80% of the fund’s assets in, or provide exposure to, financial instruments that ProShare Advisors believes, in combination, should produce daily returns consistent with the daily target. The fund is non-diversified.",[],[],86400.0,2.0,27.24,29.24,29.03,31.515,27.24,29.24,29.03,31.515,4037685.0,4037685.0,3358120.0,5427740.0,5427740.0,31.12,31.13,500.0,300.0,0.079,1138626944.0,25.79,68.43,68.43,16.3,45.361,47.5377,48.9402,USD,False,Digital Assets,17.54433,0.0,ProShares,1711929600.0,Exchange Traded Fund,,,ETF,BITU,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1712064600000.0,3.5601006,29.03 - 31.515,NYSEArca,3358120.0,5.0100994,0.19426519,25.79 - 68.43,-37.629898,-0.5499035,-49.73242,7.9,6.25683,6.25683,1138626940.0,ProShares Ultra Bitcoin ETF,Proshares Ultra Bitcoin ETF,-14.5609,-0.32100043,-16.7376,-0.35209107,0.98,15.0,0.0,False,REGULAR,1764707326.0,PCX,finmb_1870963238,America/New_York,EST,-18000000.0,us_market,False,13.069386,30.8001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BITX,,"The fund is an ETF that seeks to achieve its investment objective by investing its assets principally in cash-settled bitcoin futures contracts that trade only on an exchange registered with the Commodity Futures Trading Commission, which currently is the Chicago Mercantile Exchange, and cash,cash-like instruments or high-quality securities that serve as collateral to the fund’s investments in Bitcoin Futures Contracts. The fund is non-diversified.",[],[],86400.0,2.0,27.95,29.95,29.7747,32.34,27.95,29.95,29.7747,32.34,12487575.0,12487575.0,9719023.0,14668720.0,14668720.0,31.9,31.89,900.0,1000.0,0.1073,2411185920.0,24.47,72.8,72.8,9.176,46.8866,49.917774,50.7236,USD,False,Digital Assets,14.80459,0.0,Volatility Shares Trust,1687824000.0,Exchange Traded Fund,,,ETF,BITX,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1687872600000.0,3.6049995,29.7747 - 32.34,Cboe US,9719023.0,7.085001,0.28953826,24.47 - 72.8,-41.245003,-0.5665522,-51.86844,10.73,5.30899,5.30899,2411185920.0,2x Bitcoin Strategy ETF,2x Bitcoin Strategy ETF,-15.3316,-0.32699323,-18.362774,-0.36786044,2.38,15.0,0.0,False,REGULAR,1764707335.0,BTS,finmb_1834876320,America/New_York,EST,-18000000.0,us_market,False,12.895723,31.555,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BIV,800-523-1036,"This index includes all medium and larger issues of U.S. government, investment-grade corporate and investment-grade international dollar-denominated bonds that have maturities between 5 and 10 years and are publicly issued. All of the fund's investments will be selected through the sampling process, and at least 80% of its assets will be invested in bonds held in the index.",[],[],86400.0,2.0,78.13,78.12,78.07,78.2186,78.13,78.12,78.07,78.2186,1515243.0,1515243.0,1590726.0,1770470.0,1770470.0,78.19,78.2,11300.0,19500.0,0.0388,48077901824.0,73.72,78.91,94.43,64.75,78.2752,77.0067,78.7,USD,False,Intermediate Core Bond,7.4091,1.04,Vanguard,1175558400.0,Exchange Traded Fund,0.0690692,2.66e-05,ETF,BIV,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1176211800000.0,0.06010437,78.07 - 78.2186,NYSEArca,1590726.0,4.4701004,0.060636196,73.72 - 78.91,-0.71990204,-0.009123077,2.6405692,3.88,2.00543,2.00543,48077902000.0,Vanguard Intermediate-Term Bond,Vanguard Intermediate-Term Bond Index Fund,-0.08509827,-0.0010871676,1.183403,0.015367533,0.03,15.0,0.0,False,REGULAR,1764707329.0,PCX,finmb_33837464,America/New_York,EST,-18000000.0,us_market,False,0.076928675,78.1901,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BIZD,888-658-8287,The fund normally invests at least 80% of its total assets in securities that comprise the fund’s benchmark index and/or in investments or instruments that have investment exposure to securities that comprise its benchmark index. The BDC index is comprised of BDCs.,[],[],86400.0,2.0,14.56,14.57,14.46,14.63,14.56,14.57,14.46,14.63,2295517.0,2295517.0,2776738.0,2515120.0,2515120.0,14.58,14.59,3900.0,2600.0,0.1191,1586462336.0,13.44,17.86,21.71,6.8,14.3144,15.6652,14.03,USD,False,Financial,-5.24041,0.64,VanEck,1360540800.0,Exchange Traded Fund,0.1233328,0.1499048,ETF,BIZD,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1360679400000.0,0.014199257,14.46 - 14.63,NYSEArca,2776738.0,1.1342001,0.08438989,13.44 - 17.86,-3.285801,-0.18397541,-13.590503,11.91,-5.88729,-5.88729,1586462340.0,VanEck BDC Income ETF,VanEck BDC Income ETF,0.25979996,0.018149553,-1.0910006,-0.06964485,12.86,15.0,0.0,False,REGULAR,1764707326.0,PCX,finmb_223315022,America/New_York,EST,-18000000.0,us_market,False,0.09751031,14.5742,9.774781,0.0,0.0,1.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BJAN,(215) 979-3750,"The fund invests at least 80% of its net assets in FLexible EXchange® Options (""FLEX Options"") that reference the SPDR® S&P 500® ETF Trust (the ""underlying ETF""). FLEX Options are exchange-traded option contracts with uniquely customizable terms. Through its use of FLEX Options on the Underlying ETF, the fund has significant exposure to companies in the information technology sector. The fund is non-diversified.",[],[],86400.0,2.0,54.0608,54.18,54.065,54.18,54.0608,54.18,54.065,54.18,8888.0,8888.0,10152.0,9050.0,9050.0,54.13,54.15,1200.0,300.0,0.0,294260064.0,41.97,54.18,54.16,21.69,53.27296,50.028675,53.3214,USD,False,Defined Outcome,10.64255,0.75,Innovator ETFs,1546214400.0,Exchange Traded Fund,0.1898983,0.1160094,ETF,BJAN,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1546525800000.0,0.07419968,54.065 - 54.18,Cboe US,10152.0,12.164997,0.28984982,41.97 - 54.18,-0.045001984,-0.0008306014,13.359189,0.0,5.62008,5.62008,294260064.0,Innovator U.S. Equity Buffer ET,Innovator U.S. Equity Buffer ETF - January,0.86203766,0.016181523,4.1063232,0.082079396,0.79,15.0,0.0,False,REGULAR,1764706336.0,BTS,finmb_596819607,America/New_York,EST,-18000000.0,us_market,False,0.1372142,54.135,28.72106,,,1.8848538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BJK,888-658-8287,"The fund normally invests at least 80% of its total assets in securities that comprise the fund's benchmark index. To be initially eligible for the index, companies must generate at least 50% of their revenues from gaming. Gaming includes casinos and casino hotels, sports betting (including internet gambling and racetracks) and lottery services as well as gaming services, gaming technology and gaming equipment. It is non-diversified.",[],[],86400.0,2.0,42.45,42.8,42.21,43.0,42.45,42.8,42.21,43.0,919.0,919.0,2619.0,4890.0,4890.0,41.64,43.12,1.0,1.0,0.025999999,26935292.0,33.4,47.3,57.41,11.36,42.2946,41.7602,42.07,USD,False,Consumer Cyclical,10.15951,1.4,VanEck,1200960000.0,Exchange Traded Fund,0.099319495,0.0294402,ETF,BJK,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1201185000000.0,-0.13999939,42.21 - 43.0,NasdaqGM,2619.0,8.91,0.26676646,33.4 - 47.3,-4.989998,-0.10549679,-5.2783966,2.6,4.90769,4.90769,26935292.0,VanEck Gaming ETF,VanEck Gaming ETF,0.015399933,0.00036411107,0.5498009,0.013165667,0.67,15.0,0.0,False,REGULAR,1764696916.0,NGM,finmb_40333108,America/New_York,EST,-18000000.0,us_market,False,-0.3297983,42.31,19.926758,0.0,0.0,2.1232758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BJUL,(215) 979-3750,"The fund invests at least 80% of its net assets (plus any borrowings for investment purposes) in investments that provide exposure to the SPDR® S&P 500® ETF Trust (the “Underlying ETF”). FLEX Options are exchange-traded option contracts with uniquely customizable terms. Although guaranteed for settlement by the Options Clearing Corporation (the “OCC”), FLEX Options are still subject to counterparty risk with the OCC and may be less liquid than more traditional exchange-traded option contracts. The fund is non-diversified.",[],[],86400.0,2.0,50.2816,50.33,50.29,50.39,50.2816,50.33,50.29,50.39,7399.0,7399.0,8371.0,7330.0,7330.0,50.33,50.39,300.0,100.0,0.0,296814336.0,38.91,50.42,50.42,21.08,49.7682,46.66695,49.8704,USD,False,Defined Outcome,11.24921,0.75,Innovator ETFs,1535414400.0,Exchange Traded Fund,0.1896551,0.116202295,ETF,BJUL,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1535549400000.0,0.08839798,50.29 - 50.39,Cboe US,8371.0,11.459999,0.2945258,38.91 - 50.42,-0.049999237,-0.0009916549,11.116028,0.0,5.48579,5.48579,296814336.0,Innovator U.S. Equity Buffer ET,Innovator U.S. Equity Buffer ETF - July,0.601799,0.012092039,3.7030487,0.07935056,0.79,15.0,0.0,False,REGULAR,1764706336.0,BTS,finmb_571932703,America/New_York,EST,-18000000.0,us_market,False,0.17580582,50.37,28.53128,,,1.7654307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BJUN,(215) 979-3750,"The fund has adopted a policy pursuant to Rule 35d-1 under the 1940 Act to invest, under normal circumstances, at least 80% of its net assets (plus any borrowings for investment purposes) in investments that provide exposure to the SPDR® S&P 500® ETF Trust (the “Underlying ETF”). It is non-diversified.",[],[],86400.0,2.0,46.3004,46.33,46.28,46.39,46.3004,46.33,46.28,46.39,956.0,956.0,19807.0,6620.0,6620.0,46.32,46.43,300.0,500.0,0.0,173937296.0,33.71,46.405,46.405,22.22,45.84424,43.37369,45.945,USD,False,Defined Outcome,10.03469,0.66,Innovator ETFs,1559260800.0,Exchange Traded Fund,0.1603266,0.0897623,ETF,BJUN,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,[],True,1559655000000.0,-0.0004005432,46.28 - 46.39,Cboe US,19807.0,12.59,0.3734797,33.71 - 46.405,-0.10499954,-0.0022626773,10.351074,0.0,4.62304,4.62304,173937296.0,Innovator U.S. Equity Buffer ET,Innovator U.S. Equity Buffer ETF - June,0.45576096,0.00994151,2.9263077,0.06746734,0.79,15.0,0.0,False,REGULAR,1764695899.0,BTS,finmb_576566644,America/New_York,EST,-18000000.0,us_market,False,-0.00086509663,46.3,28.45326,,,1.62723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
