trailingPegRatio,ticker,phone,longBusinessSummary,companyOfficers,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,yield,totalAssets,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,navPrice,currency,tradeable,category,ytdReturn,beta3Year,fundFamily,fundInceptionDate,legalType,threeYearAverageReturn,fiveYearAverageReturn,quoteType,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,dividendYield,trailingThreeMonthReturns,trailingThreeMonthNavReturns,netAssets,epsTrailingTwelveMonths,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,postMarketChangePercent,postMarketPrice,postMarketChange,regularMarketChange,regularMarketDayRange,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,netExpenseRatio,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,corporateActions,postMarketTime,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,marketState,shortName,longName,dividendDate,regularMarketChangePercent,regularMarketPrice,ipoExpectedDate,sharesOutstanding,marketCap,financialCurrency,bookValue,priceToBook,forwardPE,epsForward,address1,address2,address3,morningStarOverallRating,morningStarRiskRating,annualReportExpenseRatio,lastDividendValue,lastCapGain,annualHoldingsTurnover,dividendRate,city,state,zip,country,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,exDividendDate,payoutRatio,beta,priceToSalesTrailing12Months,enterpriseValue,profitMargins,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,impliedSharesOutstanding,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,52WeekChange,SandP52WeekChange,lastDividendDate,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,grossProfits,grossMargins,ebitdaMargins,operatingMargins,earningsTimestampStart,earningsTimestampEnd,isEarningsDateEstimate,displayName
,INDE,,"Under normal circumstances, the fund seeks to achieve its investment objective by investing at least 80% of its net assets, which include borrowings for investment purposes, in the common stocks, preferred stocks and convertible securities, of any duration or credit quality, including those that are unrated, or would be below investment grade (referred to as “junk bonds”) if rated, of companies located in India. The fund is non-diversified.",[],[],86400.0,2.0,31.0185,31.2,30.9504,30.9504,31.0185,31.2,30.9504,30.9504,32.20414,17.0,17.0,607.0,440.0,440.0,30.77,35.35,200.0,100.0,0.0057,9451092.0,25.72,31.44,33.17,24.008,30.4881,29.09017,,,31.099,USD,False,India Equity,-1.44816,0.0,Matthews Asia Funds,1695254400.0,Exchange Traded Fund,,,ETF,INDE,en-US,US,ETF,Delayed Quote,True,HIGH,True,1695389400000.0,0.57,-2.03005,-2.03005,9451092.0,0.9610689,NYSEArca,607.0,5.2304,0.20335926,25.72 - 31.44,-0.48960114,-0.015572555,3.5450816,,,,-0.0681,30.9504 - 30.9504,0.46229935,0.015163272,1.8602295,0.063947015,0.79,15.0,0.0,False,[],,1763405044.0,PCX,finmb_1847719317,America/New_York,EST,-18000000.0,us_market,False,POST,Matthews International Funds Ma,Matthews India Active ETF,,-0.219546,30.9504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,INDH,866-909-9473,"Under normal circumstances, the fund invests at least 80% of its net assets in the constituent securities of its index. WisdomTree, the index provider and parent company of WisdomTree Asset Management, Inc. has created the index to provide exposure to companies incorporated, listed, and traded in India, while at the same time “hedging” or neutralizing exposure to fluctuations in the value of the Indian rupee relative to the U.S. dollar. The fund is non-diversified.",[],[],86400.0,2.0,44.4462,44.09,44.09,44.2674,44.4462,44.09,44.09,44.2674,25.192142,349.0,349.0,1396.0,520.0,520.0,43.91,44.64,1.0,1.0,0.0,6371301.0,38.73,44.75,45.819,38.73,43.4692,42.372654,,,44.084,USD,False,India Equity,1.25873,0.0,WisdomTree,1715040000.0,Exchange Traded Fund,,,ETF,INDH,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,True,1715261400000.0,0.0,-3.52073,-3.52073,6371301.0,1.7571907,NasdaqGM,1396.0,5.5373993,0.14297442,38.73 - 44.75,-0.48260117,-0.010784384,5.5523753,0.27216813,44.21,0.11999893,-0.17880249,44.09 - 44.2674,0.7981987,0.018362397,1.8947449,0.04471622,0.64,15.0,0.0,False,[],1763499857.0,1763499600.0,NGM,finmb_1867559639,America/New_York,EST,-18000000.0,us_market,False,POST,WisdomTree India Hedged Equity ,WisdomTree India Hedged Equity Fund ETF,,-0.40228972,44.2674,2024-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,INDY,1-800-474-2737,The underlying index measures the equity performance of the top 50 companies by free float market capitalization whose equity securities trade in the Indian securities markets. The fund generally will invest at least 80% of its assets in the component securities of its underlying index and in investments that have economic characteristics that are substantially identical to the component securities of its underlying index. The fund is non-diversified.,[],[],86400.0,2.0,53.44,53.35,53.33,53.62,53.44,53.35,53.33,53.62,24.071915,71034.0,71034.0,81820.0,72190.0,72190.0,53.5,55.12,11.0,1.0,0.0,657998272.0,46.93,54.87,57.3,17.6,52.4454,51.8192,0.0,0.0,53.51936,USD,False,India Equity,-0.39842,0.46,iShares,1258502400.0,Exchange Traded Fund,0.0939049,0.1040672,ETF,INDY,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,True,1258727400000.0,0.0,-6.52825,-6.52825,657998270.0,2.2249997,NasdaqGM,81820.0,6.630001,0.14127426,46.93 - 54.87,-1.3099976,-0.023874568,3.305626,0.0,53.56,0.0,0.12000275,53.33 - 53.62,1.1146011,0.0212526,1.7408028,0.03359378,0.65,15.0,0.0,False,[],1763507435.0,1763499601.0,NGM,finmb_81588705,America/New_York,EST,-18000000.0,us_market,False,POST,iShares India 50 ETF,iShares India 50 ETF,1482969600.0,0.22455606,53.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,INEQ,617-426-3750,"Under normal market conditions, the fund invests at least 80% of its assets (including the amount of any borrowings for investment purposes) in income-producing (dividend-paying) equity securities. The fund typically invests in common stocks and depository receipts.",[],[],86400.0,2.0,38.4364,38.01,37.782,37.9756,38.4364,38.01,37.782,37.9756,14.977422,26075.0,26075.0,12742.0,10020.0,10020.0,37.95,37.96,100.0,500.0,0.0223,50537976.0,28.3,40.0,40.0,16.69,37.8025,34.94358,,,37.86,USD,False,Foreign Large Value,29.46127,0.88,Columbia Threadneedle,1465776000.0,Exchange Traded Fund,0.2520272,0.150691,ETF,INEQ,en-US,US,ETF,Delayed Quote,True,HIGH,True,1469107800000.0,2.23,6.55381,6.55381,50537976.0,2.5301952,NYSEArca,12742.0,9.595802,0.33907428,28.3 - 40.0,-2.1041985,-0.052604962,27.3432,0.0,37.8958,0.0,-0.5406,37.782 - 37.9756,0.093299866,0.002468087,2.952221,0.08448536,0.45,15.0,0.0,False,[],1763508121.0,1763496062.0,PCX,finmb_329474492,America/New_York,EST,-18000000.0,us_market,False,POST,Columbia International Equity I,Columbia International Equity Income ETF,,-1.40648,37.8958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,INQQ,+1 405 7788377,"The fund invests in securities comprising the index or in depositary receipts representing securities of the index. The index was designed by the index Provider to measure the performance of an investable universe of publicly-traded, Indian internet and ecommerce companies. The fund is non-diversified.",[],[],86400.0,2.0,15.8576,15.67,15.66,15.7355,15.8576,15.67,15.66,15.7355,42.287514,4153.0,4153.0,20289.0,22520.0,22520.0,14.0,16.45,900.0,1000.0,0.0121,60944768.0,13.25,17.34,17.34,9.53,15.99928,15.515905,,,16.22,USD,False,India Equity,-3.04726,0.18,Exchange Traded Concepts,1649116800.0,Exchange Traded Fund,0.1378973,,ETF,INQQ,en-US,US,ETF,Delayed Quote,True,HIGH,True,1649251800000.0,1.21,-5.68663,-5.68663,60944768.0,0.3719774,NYSEArca,20289.0,2.4799995,0.18716978,13.25 - 17.34,-1.6100006,-0.09284894,0.11996031,0.0,15.73,0.0,-0.127601,15.66 - 15.7355,-0.26928043,-0.016830785,0.21409416,0.013798367,0.86,15.0,0.0,False,[],1763508121.0,1763491275.0,PCX,finmb_1684932239,America/New_York,EST,-18000000.0,us_market,False,POST,INQQ The India Internet ETF,INQQ The India Internet ETF,,-0.804666,15.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ISVB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IVAL,,"Under normal circumstances, the fund will invest at least 80% of its net assets (plus any borrowings for investment purposes) in exchange-listed companies that meet the Sub-Adviser’s definition of value (“Value Companies”). The Sub-Adviser employs a multi-step, quantitative, rules-based methodology to identify a portfolio of approximately 50 to 200 undervalued international equity securities with the potential for capital appreciation.",[],[],86400.0,2.0,30.29,29.65,29.625,29.8299,30.29,29.65,29.625,29.8299,10.448103,8053.0,8053.0,15157.0,30410.0,30410.0,29.75,29.81,5.0,5.0,0.026600001,172560496.0,22.74,30.97,35.03,17.6,30.42974,27.824995,0.0,0.0,30.4112,USD,False,Foreign Large Value,28.13614,0.95,Alpha Architect,1418688000.0,Exchange Traded Fund,0.2032318,0.0927489,ETF,IVAL,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,True,1418826600000.0,2.66,9.10575,9.10575,172560496.0,2.8502781,NasdaqGM,15157.0,7.040001,0.30958667,22.74 - 30.97,-1.1899986,-0.03842424,24.11207,-0.13413484,29.78,-0.03999901,-0.5100002,29.625 - 29.8299,-0.6497402,-0.021352144,1.9550056,0.07026077,0.39,15.0,0.0,False,[],1763500204.0,1763499600.0,NGM,finmb_278258152,America/New_York,EST,-18000000.0,us_market,False,POST,Alpha Architect International Q,Alpha Architect International Quantitative Value ETF,,-1.6837246,29.78,2023-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JEMA,(800) 480-4111,"Under normal circumstances, the fund invests at least 80% of its assets in equity securities and equity-related instruments that are tied economically to emerging markets. The equity securities and equity-related instruments in which it may invest include, but are not limited to, common stock, participation notes or other structured notes, and other instruments that provide economic exposure to one or more equity securities. The fund may also use exchanged-traded futures for the efficient management of cash flows.",[],[],86400.0,2.0,48.923,48.48,48.343,48.8628,48.923,48.48,48.343,48.8628,14.690124,32644.0,32644.0,50559.0,23750.0,23750.0,48.64,73.15,500.0,500.0,0.0191,1285473280.0,33.442,50.62,51.9,30.44,48.45776,42.780445,,,49.2383,USD,False,Diversified Emerging Mkts,28.09117,1.06,JPMorgan,1615334400.0,Exchange Traded Fund,0.19218321,,ETF,JEMA,en-US,US,ETF,Delayed Quote,True,HIGH,True,1616074200000.0,1.91,10.70926,10.70926,1285473280.0,3.318039,Cboe US,50559.0,15.3004,0.45752046,33.442 - 50.62,-1.8775978,-0.037092015,26.383364,-1.338467,48.09,-0.652401,-0.180599,48.343 - 48.8628,0.28464127,0.005874008,5.961956,0.13936171,0.34,15.0,0.0,False,[],1763508181.0,1763499452.0,BTS,finmb_700541009,America/New_York,EST,-18000000.0,us_market,False,POST,JPMorgan ActiveBuilders Emergin,JPMorgan ActiveBuilders Emerging Markets Equity ETF,,-0.36915,48.7424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JHEM,,"The fund normally invests at least 80% of its net assets (plus any borrowings for investment purposes) in securities included in the index, in depositary receipts representing securities included in the index, and in underlying stocks in respect of depositary receipts included in the index. The index is designed to comprise a subset of securities associated with emerging markets, which may include frontier markets (emerging markets in an earlier stage of development).",[],[],86400.0,2.0,32.46,32.33,32.18,32.4373,32.46,32.33,32.18,32.4373,13.080301,21897.0,21897.0,35028.0,31550.0,31550.0,32.34,32.37,500.0,100.0,0.0209,641527104.0,23.47,33.47,33.47,17.48,32.1382,29.0255,0.0,0.0,32.58903,USD,False,Diversified Emerging Mkts,23.16052,0.97,John Hancock,1538006400.0,Exchange Traded Fund,0.1825999,0.080180705,ETF,JHEM,en-US,US,ETF,Delayed Quote,True,HIGH,True,1538141400000.0,2.09,8.86543,8.86543,641527100.0,2.4724202,NYSEArca,35028.0,8.870001,0.37792933,23.47 - 33.47,-1.1300011,-0.03376161,20.98397,0.0,32.34,0.0,-0.119999,32.18 - 32.4373,0.2018013,0.006279173,3.3145008,0.114192724,0.49,15.0,0.0,False,[],1763508181.0,1763499517.0,PCX,finmb_571929459,America/New_York,EST,-18000000.0,us_market,False,POST,John Hancock Multifactor Emergi,John Hancock Multifactor Emerging Markets ETF,,-0.369682,32.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JPAN,,"Under normal circumstances, the fund seeks to achieve its investment objective by investing at least 80% of its net assets, which include borrowings for investment purposes, in the common and preferred stocks of companies located in Japan.",[],[],86400.0,2.0,37.196,36.41,36.31,36.3246,37.196,36.41,36.31,36.3246,18.321325,2227.0,2227.0,871.0,1440.0,1440.0,36.31,36.39,600.0,900.0,0.0128,5833412.0,25.97,38.184,38.184,22.912,36.84966,33.78589,,,37.216,USD,False,Japan Stock,18.28505,0.0,Matthews Asia Funds,1695254400.0,Exchange Traded Fund,,,ETF,JPAN,en-US,US,ETF,Delayed Quote,True,HIGH,True,1695389400000.0,1.28,5.01167,5.01167,5833412.0,1.9826404,NYSEArca,871.0,10.354601,0.39871395,25.97 - 38.184,-1.8593979,-0.048695736,21.994102,0.04020613,36.3246,0.014598846,-0.871399,36.31 - 36.3246,-0.52505875,-0.014248673,2.5387115,0.07514118,0.79,15.0,0.0,False,[],1763500081.0,1763484656.0,PCX,finmb_1847710094,America/New_York,EST,-18000000.0,us_market,False,POST,Matthews International Funds Ma,Matthews Japan Active ETF,,-2.34272,36.3246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JPXN,1-800-474-2737,"The fund generally invests at least 80% of its assets in the component securities of its underlying index and in investments that have economic characteristics that are substantially identical to the component securities of its underlying index. The underlying index will include large-, mid- and small-capitalization companies. The currency of the component securities of the underlying index is the Japanese yen (""JPY"").",[],[],86400.0,2.0,86.9662,85.05,85.05,85.46,86.9662,85.05,85.05,85.46,16.40838,7832.0,7832.0,5003.0,8970.0,8970.0,80.63,85.68,100.0,400.0,0.0191,102955184.0,64.67,88.83,88.83,27.13,86.64,79.447,1.073,0.012338126,88.26584,USD,False,Japan Stock,22.16573,0.9,iShares,1003795200.0,Exchange Traded Fund,0.22015801,0.0888504,ETF,JPXN,en-US,US,ETF,,True,HIGH,True,1004103000000.0,1.91,6.80335,6.80335,102955184.0,5.1974354,NYSEArca,5003.0,20.611504,0.31871817,64.67 - 88.83,-3.5485,-0.03994709,20.909214,0.4672743,85.68,0.39849854,-1.6847,85.05 - 85.46,-1.3584976,-0.015679797,5.834503,0.073438935,0.48,15.0,0.0,False,[],1763505860.0,1763496193.0,PCX,finmb_8798184,America/New_York,EST,-18000000.0,us_market,False,POST,iShares JPX-Nikkei 400 ETF,iShares JPX-Nikkei 400 ETF,,-1.93719,85.2815,,1950000.0,166298928.0,USD,74.901,1.1385896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEMX,1-855-857-2638,"Under normal circumstances, the fund will invest at least 80% of its net assets (plus borrowings for investment purposes) in instruments in its underlying index or in instruments that have economic characteristics similar to those in the underlying index. The underlying index is a free float-adjusted market capitalization weighted index designed to measure the equity market performance of mid- and large-cap companies of emerging market countries, excluding China.",[],[],86400.0,2.0,36.4216,36.12,35.961,36.345,36.4216,36.12,35.961,36.345,14.53012,10538.0,10538.0,3964.0,5230.0,5230.0,27.19,36.31,100.0,1800.0,0.0272,65615060.0,23.79,37.43,37.43,16.576,35.6526,31.56341,,,36.59,USD,False,Diversified Emerging Mkts,23.18944,0.92,KraneShares,1555027200.0,Exchange Traded Fund,0.2046301,0.1172269,ETF,KEMX,en-US,US,ETF,Delayed Quote,True,HIGH,True,1555075800000.0,2.72,6.93713,6.93713,65615060.0,2.4934344,NYSEArca,3964.0,12.439899,0.5229045,23.79 - 37.43,-1.2001,-0.032062516,22.839796,0.0,36.2299,0.0,-0.1917,35.961 - 36.345,0.577301,0.016192397,4.6664906,0.14784494,0.24,15.0,0.0,False,[],1763508181.0,1763495432.0,PCX,finmb_598593088,America/New_York,EST,-18000000.0,us_market,False,POST,KraneShares MSCI Emerging Marke,KraneShares MSCI Emerging Markets ex China Index ETF,,-0.526336,36.2299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KHYB,1-855-857-2638,"Under normal circumstances, the fund seeks to achieve its objective by investing at least 80% of its net assets (plus borrowings for investment purposes) in fixed income securities of issuers located in the Asia-Pacific region and other instruments that have economic characteristics similar to such securities. The fund is non-diversified.",[],[],86400.0,2.0,24.37,24.4,24.391,24.4599,24.37,24.4,24.391,24.4599,9.565007,5568.0,5568.0,3432.0,2470.0,2470.0,24.41,25.98,100.0,200.0,0.0942,24481068.0,22.925,25.04,41.26,22.925,24.51818,24.13338,,,24.57,USD,False,Emerging Markets Bond,8.16286,0.76,KraneShares,1529971200.0,Exchange Traded Fund,0.11898229,-0.0001785,ETF,KHYB,en-US,US,ETF,Delayed Quote,True,HIGH,True,1531143000000.0,9.42,4.47287,4.47287,24481068.0,2.5527425,NYSEArca,3432.0,1.4920006,0.06508181,22.925 - 25.04,-0.6230011,-0.024880234,-2.675718,0.0,24.417,0.0,0.046999,24.391 - 24.4599,-0.10118103,-0.0041267755,0.28361893,0.011752143,0.69,15.0,0.0,False,[],1763503500.0,1763493094.0,PCX,finmb_546573857,America/New_York,EST,-18000000.0,us_market,False,POST,KraneShares Asia Pacific High I,KraneShares Asia Pacific High Income USD Bond ETF,,0.192856,24.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LDEM,1-800-474-2737,The fund generally will invest at least 90% of its assets in the component securities of the underlying index and in investments that have economic characteristics that are substantially identical to the component securities of the underlying index. The index is designed to reflect the equity performance of emerging market companies with favorable ESG characteristics (as determined by MSCI ESG Research).,[],[],86400.0,2.0,59.1902,58.24,58.24,58.78,59.1902,58.24,58.24,58.78,12.1066675,2041.0,2041.0,2220.0,6410.0,6410.0,42.04,75.0,2.0,2.0,0.0249,32504362.0,42.82,61.38,68.18,35.51,59.229,53.405735,0.0,0.0,59.96023,USD,False,Diversified Emerging Mkts,30.14033,1.09,iShares,1580860800.0,Exchange Traded Fund,0.18446189,0.0543813,ETF,LDEM,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,True,1581517800000.0,2.49,10.04471,10.04471,32504362.0,4.841968,NasdaqGM,2220.0,15.800098,0.36898875,42.82 - 61.38,-2.759903,-0.044964205,24.08582,0.034299728,58.6201,0.02009964,-0.5701027,58.24 - 58.78,-0.608902,-0.01028047,5.214363,0.09763677,0.17,15.0,0.0,False,[],1763500204.0,1763499600.0,NGM,finmb_644171943,America/New_York,EST,-18000000.0,us_market,False,POST,iShares ESG MSCI EM Leaders ETF,iShares ESG MSCI EM Leaders ETF,,-0.9631707,58.6201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MEM,,"Under normal circumstances, the fund seeks to achieve its investment objective by investing at least 80% of its net assets, which include borrowings for investment purposes, in the common and preferred stocks of companies located in emerging market countries. It seeks to invest in companies capable of sustainable growth based on the fundamental characteristics of those companies, including balance sheet information; number of employees; size and stability of cash flow; management’s depth, adaptability and integrity; product lines; marketing strategies; corporate governance; and financial health.",[],[],86400.0,2.0,36.3834,36.02,36.203,36.357,36.3834,36.02,36.203,36.357,9.603484,1614.0,1614.0,3789.0,2270.0,2270.0,36.18,54.34,200.0,2.0,0.0625,40487472.0,26.07,38.07,38.07,23.44,36.52566,32.45755,,,36.625,USD,False,Diversified Emerging Mkts,24.41492,0.96,Matthews Asia Funds,1657670400.0,Exchange Traded Fund,0.18544121,,ETF,MEM,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,True,1657805400000.0,6.25,11.57063,11.57063,40487472.0,3.7697775,NYSEArca,3789.0,10.132999,0.3886843,26.07 - 38.07,-1.8670006,-0.049041256,14.322079,-0.42357546,36.203,-0.15399933,-0.180401,36.203 - 36.357,-0.32266235,-0.0088338535,3.745449,0.11539531,0.79,15.0,0.0,False,[],1763499858.0,1763491445.0,PCX,finmb_1783648714,America/New_York,EST,-18000000.0,us_market,False,POST,Matthews International Funds Ma,Matthews Emerging Markets Equity Active ETF,,-0.495833,36.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MEMS,,"Under normal circumstances, the Matthews Emerging Markets Discovery Active ETF seeks to achieve its investment objective by investing at least 65% of its net assets, which include borrowings for investment purposes, in the common and preferred stocks of small companies. In addition, at least 80% of the fund’s net assets, which includes borrowings for investment purposes, will be invested in the common and preferred stocks of companies located in emerging market countries, such as China and India. The fund is non-diversified.",[],[],86400.0,2.0,26.8099,26.3398,26.3398,26.3398,26.8099,26.3398,26.3398,26.3398,16.432789,32.0,32.0,906.0,880.0,880.0,0.0,0.0,0.0,0.0,0.0126,19202940.0,20.69,27.73,27.73,20.69,26.97736,25.23184,,,26.623,USD,False,Diversified Emerging Mkts,13.05583,0.0,Matthews Asia Funds,1704844800.0,Exchange Traded Fund,,,ETF,MEMS,en-US,US,ETF,Nasdaq Real Time Price,True,HIGH,True,1704983400000.0,1.26,2.16034,2.16034,19202940.0,1.6028806,NasdaqGM,906.0,5.6497993,0.27306908,20.69 - 27.73,-1.3901997,-0.05013342,8.707201,-1.9765072,26.28,-0.5298996,-0.4701004,26.3398 - 26.3398,-0.6375599,-0.023633147,1.1079597,0.043911174,0.89,15.0,0.0,False,[],1763499852.0,1763499600.0,NGM,finmb_1860891793,America/New_York,EST,-18000000.0,us_market,False,POST,Matthews Emerging Markets Disco,Matthews Emerging Markets Discovery Active ETF,,-1.7534581,26.3398,2024-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MEMX,,"Under normal circumstances, the fund seeks to achieve its investment objective by investing at least 80% of its net assets, which include borrowings for investment purposes, in the common and preferred stocks of companies located in emerging market countries excluding China. The fund may also invest in companies located in developed countries or China; however, the fund may not invest in any company located in a developed country or China if, at the time of purchase, more than 20% of the fund’s assets are invested in a combination of developed market and Chinese companies.",[],[],86400.0,2.0,36.168,36.01,36.0284,36.24,36.168,36.01,36.0284,36.24,9.518425,2491.0,2491.0,1337.0,1260.0,1260.0,36.12,36.2,800.0,100.0,0.0082,32836412.0,25.16,37.455,37.455,23.735,35.74008,31.83282,,,36.362,USD,False,Diversified Emerging Mkts,19.62194,0.0,Matthews Asia Funds,1673308800.0,Exchange Traded Fund,,,ETF,MEMX,en-US,US,ETF,Delayed Quote,True,HIGH,True,1673447400000.0,0.82,6.65608,6.65608,32836412.0,3.795197,NYSEArca,1337.0,10.964298,0.4357829,25.16 - 37.455,-1.3307037,-0.035528064,21.593548,-0.26174822,36.1243,-0.09480286,-0.0437012,36.0284 - 36.24,0.3842163,0.010750292,4.291477,0.13481297,0.79,15.0,0.0,False,[],1763500141.0,1763497198.0,PCX,finmb_1805362016,America/New_York,EST,-18000000.0,us_market,False,POST,Matthews International Funds Ma,Matthews Emerging Markets Ex China Active ETF,,-0.120828,36.1243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MJFOX,,"Under normal circumstances, the fund seeks to achieve its investment objective by investing at least 80% of its net assets, which include borrowings for investment purposes, in the common and preferred stocks of companies located in Japan. A company or other issuer is considered to be ""located"" in a country or a region, and a security or instrument is deemed to be a Japanese security or instrument, if it has substantial ties to Japan.",[],[],86400.0,2.0,24.24,,,,24.24,,,,,,,0.0,0.0,0.0,,,,,0.0179,712647488.0,17.88,24.89,27.16,7.48,24.0964,22.1249,0.0,0.0,,USD,False,,18.77184,0.93,,1288310400.0,,,,MUTUALFUND,MJFOX,en-US,US,Fund,Delayed Quote,False,NONE,False,915114600000.0,1.79,4.47958,,712647490.0,,Nasdaq,0.0,5.8100014,0.32494417,17.88 - 24.89,-1.1999989,-0.04821209,20.000004,,,,-0.55,,-0.40639877,-0.01686554,1.5650997,0.070739284,1.15,15.0,0.0,False,[],,1763509820.0,NAS,finmb_28172526,America/New_York,EST,-18000000.0,us_market,False,POST,Matthews Japan Fund Investor Cl,Matthews Japan Investor,,-2.268977,23.69,,,,,,,,,San Francisco CA 94111,Suite 550,Four Embarcadero Center,2.0,5.0,0.0115,0.42505,-1.0,0.88019997,0.42505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MKOR,,"Under normal circumstances, the fund seeks to achieve its investment objective by investing at least 80% of its net assets, which include borrowings for investment purposes, in the common and preferred stocks of companies located in South Korea.",[],[],86400.0,2.0,33.1301,32.47,32.46,32.75,33.1301,32.47,32.46,32.75,12.527216,4387.0,4387.0,17256.0,4540.0,4540.0,32.6,32.71,400.0,100.0,0.0363,60285504.0,19.85,35.51,35.51,19.85,31.87648,26.40223,,,32.833,USD,False,Miscellaneous Region,43.82519,1.34,Matthews Asia Funds,1288310400.0,Exchange Traded Fund,0.1995831,0.0729615,ETF,MKOR,en-US,US,ETF,Delayed Quote,True,HIGH,True,1689600600000.0,3.63,6.94081,6.94081,60285504.0,2.6056068,NYSEArca,17256.0,12.790998,0.6443828,19.85 - 35.51,-2.8689995,-0.08079413,41.73262,0.0,32.641,0.0,-0.489101,32.46 - 32.75,0.76451874,0.023983788,6.2387695,0.23629707,0.79,15.0,0.0,False,[],1763508241.0,1763492469.0,PCX,finmb_28169998,America/New_York,EST,-18000000.0,us_market,False,POST,Matthews International Funds Ma,Matthews Korea Active ETF,,-1.47631,32.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
